method,profile,aux_var,partitioning,budget,run,theta_hat,theta_true,failures_obs,execution_time
SRS_Prof,P1,None,none,100,12,0.15,0.11181868155586248,15,0.0022165775299072266
SRS_Prof,P1,None,none,100,13,0.09,0.11181868155586248,9,0.0011181831359863281
SRS_Prof,P1,None,none,100,14,0.16,0.11181868155586248,16,0.0010249614715576172
SRS_Prof,P1,None,none,100,15,0.1,0.11181868155586248,10,0.0013642311096191406
SRS_Prof,P1,None,none,100,16,0.07,0.11181868155586248,7,0.0015909671783447266
SRS_Prof,P1,None,none,100,17,0.11,0.11181868155586248,11,0.0013270378112792969
SRS_Prof,P1,None,none,100,18,0.08,0.11181868155586248,8,0.001257181167602539
SRS_Prof,P1,None,none,100,19,0.13,0.11181868155586248,13,0.0012700557708740234
SRS_Prof,P1,None,none,100,20,0.1,0.11181868155586248,10,0.0013387203216552734
SRS_Prof,P1,None,none,100,21,0.1,0.11181868155586248,10,0.0024042129516601562
SRS_Prof,P1,None,none,100,22,0.17,0.11181868155586248,17,0.0011584758758544922
SRS_Prof,P1,None,none,100,23,0.1,0.11181868155586248,10,0.001461029052734375
SRS_Prof,P1,None,none,100,24,0.12,0.11181868155586248,12,0.0012018680572509766
SRS_Prof,P1,None,none,100,25,0.13,0.11181868155586248,13,0.001272439956665039
SRS_Prof,P1,None,none,100,26,0.15,0.11181868155586248,15,0.0013413429260253906
SRS_Prof,P1,None,none,100,27,0.12,0.11181868155586248,12,0.0014977455139160156
SRS_Prof,P1,None,none,100,28,0.1,0.11181868155586248,10,0.0015134811401367188
SRS_Prof,P1,None,none,100,29,0.11,0.11181868155586248,11,0.0013308525085449219
SRS_Prof,P1,None,none,100,30,0.06,0.11181868155586248,6,0.0010271072387695312
SRS_Prof,P1,None,none,200,1,0.16,0.11181868155586248,32,0.0011069774627685547
SRS_Prof,P1,None,none,200,2,0.13,0.11181868155586248,26,0.0015666484832763672
SRS_Prof,P1,None,none,200,3,0.15,0.11181868155586248,30,0.0014948844909667969
SRS_Prof,P1,None,none,200,4,0.145,0.11181868155586248,29,0.0015573501586914062
SRS_Prof,P1,None,none,200,5,0.105,0.11181868155586248,21,0.001775503158569336
SRS_Prof,P1,None,none,200,6,0.125,0.11181868155586248,25,0.001529693603515625
SRS_Prof,P1,None,none,200,7,0.105,0.11181868155586248,21,0.0013353824615478516
SRS_Prof,P1,None,none,200,8,0.145,0.11181868155586248,29,0.0017817020416259766
SRS_Prof,P1,None,none,200,9,0.105,0.11181868155586248,21,0.0020346641540527344
SRS_Prof,P1,None,none,200,10,0.13,0.11181868155586248,26,0.001558065414428711
SRS_Prof,P1,None,none,200,11,0.07,0.11181868155586248,14,0.001528024673461914
SRS_Prof,P1,None,none,200,12,0.115,0.11181868155586248,23,0.0014650821685791016
SRS_Prof,P1,None,none,200,13,0.125,0.11181868155586248,25,0.0016050338745117188
SRS_Prof,P1,None,none,200,14,0.12,0.11181868155586248,24,0.001703023910522461
SRS_Prof,P1,None,none,200,15,0.115,0.11181868155586248,23,0.0017995834350585938
SRS_Prof,P1,None,none,200,16,0.055,0.11181868155586248,11,0.0018832683563232422
SRS_Prof,P1,None,none,200,17,0.11,0.11181868155586248,22,0.0018053054809570312
SRS_Prof,P1,None,none,200,18,0.11,0.11181868155586248,22,0.0016417503356933594
SRS_Prof,P1,None,none,200,19,0.13,0.11181868155586248,26,0.0016934871673583984
SRS_Prof,P1,None,none,200,20,0.09,0.11181868155586248,18,0.0020978450775146484
SRS_Prof,P1,None,none,200,21,0.115,0.11181868155586248,23,0.0016903877258300781
SRS_Prof,P1,None,none,200,22,0.135,0.11181868155586248,27,0.0020570755004882812
SRS_Prof,P1,None,none,200,23,0.115,0.11181868155586248,23,0.0024313926696777344
SRS_Prof,P1,None,none,200,24,0.13,0.11181868155586248,26,0.0017976760864257812
SRS_Prof,P1,None,none,200,25,0.125,0.11181868155586248,25,0.0015554428100585938
SRS_Prof,P1,None,none,200,26,0.125,0.11181868155586248,25,0.0022783279418945312
SRS_Prof,P1,None,none,200,27,0.1,0.11181868155586248,20,0.0018584728240966797
SRS_Prof,P1,None,none,200,28,0.105,0.11181868155586248,21,0.0020313262939453125
SRS_Prof,P1,None,none,200,29,0.115,0.11181868155586248,23,0.0020689964294433594
SRS_Prof,P1,None,none,200,30,0.1,0.11181868155586248,20,0.002069234848022461
SRS_Prof,P1,None,none,300,1,0.13333333333333333,0.11181868155586248,40,0.002112150192260742
SRS_Prof,P1,None,none,300,2,0.10666666666666667,0.11181868155586248,32,0.0017619132995605469
SRS_Prof,P1,None,none,300,3,0.14333333333333334,0.11181868155586248,43,0.0017685890197753906
SRS_Prof,P1,None,none,300,4,0.15333333333333332,0.11181868155586248,46,0.0017023086547851562
SRS_Prof,P1,None,none,300,5,0.09,0.11181868155586248,27,0.00160980224609375
SRS_Prof,P1,None,none,300,6,0.13,0.11181868155586248,39,0.0017740726470947266
SRS_Prof,P1,None,none,300,7,0.12333333333333334,0.11181868155586248,37,0.0019283294677734375
SRS_Prof,P1,None,none,300,8,0.12333333333333334,0.11181868155586248,37,0.0021009445190429688
SRS_Prof,P1,None,none,300,9,0.11333333333333333,0.11181868155586248,34,0.0017659664154052734
SRS_Prof,P1,None,none,300,10,0.14,0.11181868155586248,42,0.0016911029815673828
SRS_Prof,P1,None,none,300,11,0.10333333333333333,0.11181868155586248,31,0.0017333030700683594
SRS_Prof,P1,None,none,300,12,0.10666666666666667,0.11181868155586248,32,0.0018374919891357422
SRS_Prof,P1,None,none,300,13,0.09666666666666666,0.11181868155586248,29,0.0016596317291259766
SRS_Prof,P1,None,none,300,14,0.10333333333333333,0.11181868155586248,31,0.0012714862823486328
SRS_Prof,P1,None,none,300,15,0.14,0.11181868155586248,42,0.001608133316040039
SRS_Prof,P1,None,none,300,16,0.07666666666666666,0.11181868155586248,23,0.0016112327575683594
SRS_Prof,P1,None,none,300,17,0.09333333333333334,0.11181868155586248,28,0.001375436782836914
SRS_Prof,P1,None,none,300,18,0.12666666666666668,0.11181868155586248,38,0.0014238357543945312
SRS_Prof,P1,None,none,300,19,0.13,0.11181868155586248,39,0.0015935897827148438
SRS_Prof,P1,None,none,300,20,0.1,0.11181868155586248,30,0.0018420219421386719
SRS_Prof,P1,None,none,300,21,0.12,0.11181868155586248,36,0.0011005401611328125
SRS_Prof,P1,None,none,300,22,0.13666666666666666,0.11181868155586248,41,0.0014262199401855469
SRS_Prof,P1,None,none,300,23,0.11,0.11181868155586248,33,0.001825094223022461
SRS_Prof,P1,None,none,300,24,0.11333333333333333,0.11181868155586248,34,0.0015308856964111328
SRS_Prof,P1,None,none,300,25,0.12666666666666668,0.11181868155586248,38,0.0014138221740722656
SRS_Prof,P1,None,none,300,26,0.12333333333333334,0.11181868155586248,37,0.0013687610626220703
SRS_Prof,P1,None,none,300,27,0.10666666666666667,0.11181868155586248,32,0.0017764568328857422
SRS_Prof,P1,None,none,300,28,0.10333333333333333,0.11181868155586248,31,0.0016489028930664062
SRS_Prof,P1,None,none,300,29,0.11666666666666667,0.11181868155586248,35,0.0010411739349365234
SRS_Prof,P1,None,none,300,30,0.09666666666666666,0.11181868155586248,29,0.0015556812286376953
SRS_Prof,P1,None,none,400,1,0.125,0.11181868155586248,50,0.0018610954284667969
SRS_Prof,P1,None,none,400,2,0.0975,0.11181868155586248,39,0.0016493797302246094
SRS_Prof,P1,None,none,400,3,0.14,0.11181868155586248,56,0.0015213489532470703
SRS_Prof,P1,None,none,400,4,0.145,0.11181868155586248,58,0.0019409656524658203
SRS_Prof,P1,None,none,400,5,0.0875,0.11181868155586248,35,0.0022182464599609375
SRS_Prof,P1,None,none,400,6,0.1275,0.11181868155586248,51,0.0017652511596679688
SRS_Prof,P1,None,none,400,7,0.1125,0.11181868155586248,45,0.002023458480834961
SRS_Prof,P1,None,none,400,8,0.14,0.11181868155586248,56,0.001741170883178711
SRS_Prof,P1,None,none,400,9,0.11,0.11181868155586248,44,0.0019030570983886719
SRS_Prof,P1,None,none,400,10,0.135,0.11181868155586248,54,0.0014450550079345703
SRS_Prof,P1,None,none,400,11,0.1,0.11181868155586248,40,0.0017209053039550781
SRS_Prof,P1,None,none,400,12,0.125,0.11181868155586248,50,0.0012655258178710938
SRS_Prof,P1,None,none,400,13,0.095,0.11181868155586248,38,0.001100301742553711
SRS_Prof,P1,None,none,400,14,0.1025,0.11181868155586248,41,0.0017046928405761719
SRS_Prof,P1,None,none,400,15,0.1225,0.11181868155586248,49,0.001687765121459961
SRS_Prof,P1,None,none,400,16,0.09,0.11181868155586248,36,0.0019199848175048828
SRS_Prof,P1,None,none,400,17,0.0925,0.11181868155586248,37,0.0015039443969726562
SRS_Prof,P1,None,none,400,18,0.1275,0.11181868155586248,51,0.001451253890991211
SRS_Prof,P1,None,none,400,19,0.1225,0.11181868155586248,49,0.0018084049224853516
SRS_Prof,P1,None,none,400,20,0.105,0.11181868155586248,42,0.0014591217041015625
SRS_Prof,P1,None,none,400,21,0.1075,0.11181868155586248,43,0.0012180805206298828
SRS_Prof,P1,None,none,400,22,0.12,0.11181868155586248,48,0.0016107559204101562
SRS_Prof,P1,None,none,400,23,0.105,0.11181868155586248,42,0.002292156219482422
SRS_Prof,P1,None,none,400,24,0.135,0.11181868155586248,54,0.0015490055084228516
SRS_Prof,P1,None,none,400,25,0.1275,0.11181868155586248,51,0.0018715858459472656
SRS_Prof,P1,None,none,400,26,0.12,0.11181868155586248,48,0.0020890235900878906
SRS_Prof,P1,None,none,400,27,0.1,0.11181868155586248,40,0.0011038780212402344
SRS_Prof,P1,None,none,400,28,0.0925,0.11181868155586248,37,0.001184225082397461
SRS_Prof,P1,None,none,400,29,0.1075,0.11181868155586248,43,0.0017786026000976562
SRS_Prof,P1,None,none,400,30,0.1075,0.11181868155586248,43,0.0015971660614013672
SRS_Prof,P2,None,none,50,1,0.14,0.11012836114818983,7,0.0015082359313964844
SRS_Prof,P2,None,none,50,2,0.14,0.11012836114818983,7,0.0012888908386230469
SRS_Prof,P2,None,none,50,3,0.04,0.11012836114818983,2,0.0009970664978027344
SRS_Prof,P2,None,none,50,4,0.14,0.11012836114818983,7,0.0010287761688232422
SRS_Prof,P2,None,none,50,5,0.12,0.11012836114818983,6,0.0013515949249267578
SRS_Prof,P2,None,none,50,6,0.14,0.11012836114818983,7,0.0013852119445800781
SRS_Prof,P2,None,none,50,7,0.1,0.11012836114818983,5,0.0021080970764160156
SRS_Prof,P2,None,none,50,8,0.18,0.11012836114818983,9,0.0014944076538085938
SRS_Prof,P2,None,none,50,9,0.02,0.11012836114818983,1,0.0013356208801269531
SRS_Prof,P2,None,none,50,10,0.12,0.11012836114818983,6,0.0022351741790771484
SRS_Prof,P2,None,none,50,11,0.2,0.11012836114818983,10,0.0011439323425292969
SRS_Prof,P2,None,none,50,12,0.16,0.11012836114818983,8,0.0010995864868164062
SRS_Prof,P2,None,none,50,13,0.12,0.11012836114818983,6,0.0014150142669677734
SRS_Prof,P2,None,none,50,14,0.14,0.11012836114818983,7,0.0016582012176513672
SRS_Prof,P2,None,none,50,15,0.08,0.11012836114818983,4,0.001523733139038086
SRS_Prof,P2,None,none,50,16,0.12,0.11012836114818983,6,0.001644134521484375
SRS_Prof,P2,None,none,50,17,0.1,0.11012836114818983,5,0.0015397071838378906
SRS_Prof,P2,None,none,50,18,0.14,0.11012836114818983,7,0.0015361309051513672
SRS_Prof,P2,None,none,50,19,0.12,0.11012836114818983,6,0.0009944438934326172
SRS_Prof,P2,None,none,50,20,0.22,0.11012836114818983,11,0.0011005401611328125
SRS_Prof,P2,None,none,50,21,0.08,0.11012836114818983,4,0.0013947486877441406
SRS_Prof,P2,None,none,50,22,0.1,0.11012836114818983,5,0.0016055107116699219
SRS_Prof,P2,None,none,50,23,0.2,0.11012836114818983,10,0.0016314983367919922
SRS_Prof,P2,None,none,50,24,0.14,0.11012836114818983,7,0.0013427734375
SRS_Prof,P2,None,none,50,25,0.12,0.11012836114818983,6,0.001344442367553711
SRS_Prof,P2,None,none,50,26,0.1,0.11012836114818983,5,0.0019578933715820312
SRS_Prof,P2,None,none,50,27,0.14,0.11012836114818983,7,0.001600503921508789
SRS_Prof,P2,None,none,50,28,0.02,0.11012836114818983,1,0.0012574195861816406
SRS_Prof,P2,None,none,50,29,0.08,0.11012836114818983,4,0.0014469623565673828
SRS_Prof,P2,None,none,50,30,0.12,0.11012836114818983,6,0.0018641948699951172
SRS_Prof,P2,None,none,100,1,0.15,0.11012836114818983,15,0.0014760494232177734
SRS_Prof,P2,None,none,100,2,0.14,0.11012836114818983,14,0.0012509822845458984
SRS_Prof,P2,None,none,100,3,0.06,0.11012836114818983,6,0.0013697147369384766
SRS_Prof,P2,None,none,100,4,0.16,0.11012836114818983,16,0.0019478797912597656
SRS_Prof,P2,None,none,100,5,0.11,0.11012836114818983,11,0.0010657310485839844
SRS_Prof,P2,None,none,100,6,0.14,0.11012836114818983,14,0.0011544227600097656
SRS_Prof,P2,None,none,100,7,0.08,0.11012836114818983,8,0.001493692398071289
SRS_Prof,P2,None,none,100,8,0.11,0.11012836114818983,11,0.001956939697265625
SRS_Prof,P2,None,none,100,9,0.09,0.11012836114818983,9,0.0014522075653076172
SRS_Prof,P2,None,none,100,10,0.11,0.11012836114818983,11,0.0013737678527832031
SRS_Prof,P2,None,none,100,11,0.16,0.11012836114818983,16,0.0018122196197509766
SRS_Prof,P2,None,none,100,12,0.12,0.11012836114818983,12,0.0017817020416259766
SRS_Prof,P2,None,none,100,13,0.13,0.11012836114818983,13,0.0014295578002929688
SRS_Prof,P2,None,none,100,14,0.12,0.11012836114818983,12,0.0014264583587646484
SRS_Prof,P2,None,none,100,15,0.1,0.11012836114818983,10,0.001790761947631836
SRS_Prof,P2,None,none,100,16,0.12,0.11012836114818983,12,0.0015461444854736328
SRS_Prof,P2,None,none,100,17,0.09,0.11012836114818983,9,0.001447916030883789
SRS_Prof,P2,None,none,100,18,0.15,0.11012836114818983,15,0.0014078617095947266
SRS_Prof,P2,None,none,100,19,0.09,0.11012836114818983,9,0.0013859272003173828
SRS_Prof,P2,None,none,100,20,0.16,0.11012836114818983,16,0.0017848014831542969
SRS_Prof,P2,None,none,100,21,0.07,0.11012836114818983,7,0.0012352466583251953
SRS_Prof,P2,None,none,100,22,0.12,0.11012836114818983,12,0.0018248558044433594
SRS_Prof,P2,None,none,100,23,0.13,0.11012836114818983,13,0.0017619132995605469
SRS_Prof,P2,None,none,100,24,0.14,0.11012836114818983,14,0.0013794898986816406
SRS_Prof,P2,None,none,100,25,0.1,0.11012836114818983,10,0.0012965202331542969
SRS_Prof,P2,None,none,100,26,0.11,0.11012836114818983,11,0.0023508071899414062
SRS_Prof,P2,None,none,100,27,0.12,0.11012836114818983,12,0.001590728759765625
SRS_Prof,P2,None,none,100,28,0.05,0.11012836114818983,5,0.0014801025390625
SRS_Prof,P2,None,none,100,29,0.13,0.11012836114818983,13,0.0014691352844238281
SRS_Prof,P2,None,none,100,30,0.1,0.11012836114818983,10,0.001760244369506836
SRS_Prof,P2,None,none,200,1,0.115,0.11012836114818983,23,0.0015292167663574219
SRS_Prof,P2,None,none,200,2,0.15,0.11012836114818983,30,0.0013003349304199219
SRS_Prof,P2,None,none,200,3,0.085,0.11012836114818983,17,0.0014815330505371094
SRS_Prof,P2,None,none,200,4,0.13,0.11012836114818983,26,0.0016126632690429688
SRS_Prof,P2,None,none,200,5,0.11,0.11012836114818983,22,0.001676797866821289
SRS_Prof,P2,None,none,200,6,0.14,0.11012836114818983,28,0.0015175342559814453
SRS_Prof,P2,None,none,200,7,0.1,0.11012836114818983,20,0.001684427261352539
SRS_Prof,P2,None,none,200,8,0.125,0.11012836114818983,25,0.0018301010131835938
SRS_Prof,P2,None,none,200,9,0.11,0.11012836114818983,22,0.001436471939086914
SRS_Prof,P2,None,none,200,10,0.085,0.11012836114818983,17,0.001363515853881836
SRS_Prof,P2,None,none,200,11,0.13,0.11012836114818983,26,0.001524209976196289
SRS_Prof,P2,None,none,200,12,0.125,0.11012836114818983,25,0.001783609390258789
SRS_Prof,P2,None,none,200,13,0.095,0.11012836114818983,19,0.0015363693237304688
SRS_Prof,P2,None,none,200,14,0.135,0.11012836114818983,27,0.0016524791717529297
SRS_Prof,P2,None,none,200,15,0.105,0.11012836114818983,21,0.0017461776733398438
SRS_Prof,P2,None,none,200,16,0.125,0.11012836114818983,25,0.0012061595916748047
SRS_Prof,P2,None,none,200,17,0.095,0.11012836114818983,19,0.001298666000366211
SRS_Prof,P2,None,none,200,18,0.095,0.11012836114818983,19,0.0014917850494384766
SRS_Prof,P2,None,none,200,19,0.11,0.11012836114818983,22,0.0017521381378173828
SRS_Prof,P2,None,none,200,20,0.13,0.11012836114818983,26,0.0016028881072998047
SRS_Prof,P2,None,none,200,21,0.08,0.11012836114818983,16,0.0011832714080810547
SRS_Prof,P2,None,none,200,22,0.13,0.11012836114818983,26,0.0015721321105957031
SRS_Prof,P2,None,none,200,23,0.13,0.11012836114818983,26,0.001901388168334961
SRS_Prof,P2,None,none,200,24,0.12,0.11012836114818983,24,0.0014529228210449219
SRS_Prof,P2,None,none,200,25,0.09,0.11012836114818983,18,0.0011849403381347656
SRS_Prof,P2,None,none,200,26,0.105,0.11012836114818983,21,0.0017952919006347656
SRS_Prof,P2,None,none,200,27,0.085,0.11012836114818983,17,0.0018744468688964844
SRS_Prof,P2,None,none,200,28,0.08,0.11012836114818983,16,0.0013840198516845703
SRS_Prof,P2,None,none,200,29,0.125,0.11012836114818983,25,0.0013358592987060547
SRS_Prof,P2,None,none,200,30,0.085,0.11012836114818983,17,0.001585245132446289
SRS_Prof,P2,None,none,300,1,0.13666666666666666,0.11012836114818983,41,0.001687765121459961
SRS_Prof,P2,None,none,300,2,0.15666666666666668,0.11012836114818983,47,0.0014634132385253906
SRS_Prof,P2,None,none,300,3,0.09333333333333334,0.11012836114818983,28,0.0014264583587646484
SRS_Prof,P2,None,none,300,4,0.13333333333333333,0.11012836114818983,40,0.0018918514251708984
SRS_Prof,P2,None,none,300,5,0.08333333333333333,0.11012836114818983,25,0.0013167858123779297
SRS_Prof,P2,None,none,300,6,0.13333333333333333,0.11012836114818983,40,0.0014843940734863281
SRS_Prof,P2,None,none,300,7,0.09,0.11012836114818983,27,0.0014276504516601562
SRS_Prof,P2,None,none,300,8,0.12333333333333334,0.11012836114818983,37,0.0016696453094482422
SRS_Prof,P2,None,none,300,9,0.10333333333333333,0.11012836114818983,31,0.0014870166778564453
SRS_Prof,P2,None,none,300,10,0.09333333333333334,0.11012836114818983,28,0.001180410385131836
SRS_Prof,P2,None,none,300,11,0.15,0.11012836114818983,45,0.0014767646789550781
SRS_Prof,P2,None,none,300,12,0.12333333333333334,0.11012836114818983,37,0.0015306472778320312
SRS_Prof,P2,None,none,300,13,0.09666666666666666,0.11012836114818983,29,0.0015306472778320312
SRS_Prof,P2,None,none,300,14,0.11666666666666667,0.11012836114818983,35,0.0015861988067626953
SRS_Prof,P2,None,none,300,15,0.1,0.11012836114818983,30,0.0015444755554199219
SRS_Prof,P2,None,none,300,16,0.14,0.11012836114818983,42,0.0018703937530517578
SRS_Prof,P2,None,none,300,17,0.08333333333333333,0.11012836114818983,25,0.001550436019897461
SRS_Prof,P2,None,none,300,18,0.12,0.11012836114818983,36,0.0014729499816894531
SRS_Prof,P2,None,none,300,19,0.12333333333333334,0.11012836114818983,37,0.001402139663696289
SRS_Prof,P2,None,none,300,20,0.12333333333333334,0.11012836114818983,37,0.0021016597747802734
SRS_Prof,P2,None,none,300,21,0.08666666666666667,0.11012836114818983,26,0.0016012191772460938
SRS_Prof,P2,None,none,300,22,0.12333333333333334,0.11012836114818983,37,0.0015010833740234375
SRS_Prof,P2,None,none,300,23,0.12,0.11012836114818983,36,0.0017697811126708984
SRS_Prof,P2,None,none,300,24,0.12,0.11012836114818983,36,0.0015807151794433594
SRS_Prof,P2,None,none,300,25,0.07666666666666666,0.11012836114818983,23,0.0015208721160888672
SRS_Prof,P2,None,none,300,26,0.09666666666666666,0.11012836114818983,29,0.001661062240600586
SRS_Prof,P2,None,none,300,27,0.09666666666666666,0.11012836114818983,29,0.0015974044799804688
SRS_Prof,P2,None,none,300,28,0.08666666666666667,0.11012836114818983,26,0.001737356185913086
SRS_Prof,P2,None,none,300,29,0.13333333333333333,0.11012836114818983,40,0.0014781951904296875
SRS_Prof,P2,None,none,300,30,0.09,0.11012836114818983,27,0.001558542251586914
SRS_Prof,P2,None,none,400,1,0.1175,0.11012836114818983,47,0.0018720626831054688
SRS_Prof,P2,None,none,400,2,0.1425,0.11012836114818983,57,0.0015954971313476562
SRS_Prof,P2,None,none,400,3,0.095,0.11012836114818983,38,0.0015664100646972656
SRS_Prof,P2,None,none,400,4,0.1425,0.11012836114818983,57,0.0016512870788574219
SRS_Prof,P2,None,none,400,5,0.0925,0.11012836114818983,37,0.0016405582427978516
SRS_Prof,P2,None,none,400,6,0.1175,0.11012836114818983,47,0.0016644001007080078
SRS_Prof,P2,None,none,400,7,0.105,0.11012836114818983,42,0.001589059829711914
SRS_Prof,P2,None,none,400,8,0.1175,0.11012836114818983,47,0.0017654895782470703
SRS_Prof,P2,None,none,400,9,0.1025,0.11012836114818983,41,0.0015840530395507812
SRS_Prof,P2,None,none,400,10,0.1075,0.11012836114818983,43,0.0016264915466308594
SRS_Prof,P2,None,none,400,11,0.1325,0.11012836114818983,53,0.0016541481018066406
SRS_Prof,P2,None,none,400,12,0.12,0.11012836114818983,48,0.0016639232635498047
SRS_Prof,P2,None,none,400,13,0.1,0.11012836114818983,40,0.0015614032745361328
SRS_Prof,P2,None,none,400,14,0.1075,0.11012836114818983,43,0.0017437934875488281
SRS_Prof,P2,None,none,400,15,0.1075,0.11012836114818983,43,0.0016179084777832031
SRS_Prof,P2,None,none,400,16,0.1225,0.11012836114818983,49,0.0016353130340576172
SRS_Prof,P2,None,none,400,17,0.1025,0.11012836114818983,41,0.0015985965728759766
SRS_Prof,P2,None,none,400,18,0.115,0.11012836114818983,46,0.0015497207641601562
SRS_Prof,P2,None,none,400,19,0.12,0.11012836114818983,48,0.00194549560546875
SRS_Prof,P2,None,none,400,20,0.115,0.11012836114818983,46,0.001771688461303711
SRS_Prof,P2,None,none,400,21,0.085,0.11012836114818983,34,0.0020422935485839844
SRS_Prof,P2,None,none,400,22,0.1225,0.11012836114818983,49,0.0015583038330078125
SRS_Prof,P2,None,none,400,23,0.1275,0.11012836114818983,51,0.0016951560974121094
SRS_Prof,P2,None,none,400,24,0.12,0.11012836114818983,48,0.0015943050384521484
SRS_Prof,P2,None,none,400,25,0.0775,0.11012836114818983,31,0.001657724380493164
SRS_Prof,P2,None,none,400,26,0.1125,0.11012836114818983,45,0.0017650127410888672
SRS_Prof,P2,None,none,400,27,0.0975,0.11012836114818983,39,0.0017554759979248047
SRS_Prof,P2,None,none,400,28,0.085,0.11012836114818983,34,0.0016674995422363281
SRS_Prof,P2,None,none,400,29,0.1225,0.11012836114818983,49,0.0018107891082763672
SRS_Prof,P2,None,none,400,30,0.115,0.11012836114818983,46,0.0016024112701416016
SRS_Prof,P2,None,none,50,1,0.14,0.11012836114818983,7,0.0016033649444580078
SRS_Prof,P2,None,none,50,2,0.14,0.11012836114818983,7,0.0018203258514404297
SRS_Prof,P2,None,none,50,3,0.04,0.11012836114818983,2,0.0017063617706298828
SRS_Prof,P2,None,none,50,4,0.14,0.11012836114818983,7,0.0014605522155761719
SRS_Prof,P2,None,none,50,5,0.12,0.11012836114818983,6,0.001720428466796875
SRS_Prof,P2,None,none,50,6,0.14,0.11012836114818983,7,0.0017704963684082031
SRS_Prof,P2,None,none,50,7,0.1,0.11012836114818983,5,0.0022420883178710938
SRS_Prof,P2,None,none,50,8,0.18,0.11012836114818983,9,0.0017826557159423828
SRS_Prof,P2,None,none,50,9,0.02,0.11012836114818983,1,0.0019366741180419922
SRS_Prof,P2,None,none,50,10,0.12,0.11012836114818983,6,0.0019221305847167969
SRS_Prof,P2,None,none,50,11,0.2,0.11012836114818983,10,0.001737833023071289
SRS_Prof,P2,None,none,50,12,0.16,0.11012836114818983,8,0.002293825149536133
SRS_Prof,P2,None,none,50,13,0.12,0.11012836114818983,6,0.001772165298461914
SRS_Prof,P2,None,none,50,14,0.14,0.11012836114818983,7,0.0014467239379882812
SRS_Prof,P2,None,none,50,15,0.08,0.11012836114818983,4,0.0015637874603271484
SRS_Prof,P2,None,none,50,16,0.12,0.11012836114818983,6,0.001922607421875
SRS_Prof,P2,None,none,50,17,0.1,0.11012836114818983,5,0.0015704631805419922
SRS_Prof,P2,None,none,50,18,0.14,0.11012836114818983,7,0.0014896392822265625
SRS_Prof,P2,None,none,50,19,0.12,0.11012836114818983,6,0.0014736652374267578
SRS_Prof,P2,None,none,50,20,0.22,0.11012836114818983,11,0.0015819072723388672
SRS_Prof,P2,None,none,50,21,0.08,0.11012836114818983,4,0.001373291015625
SRS_Prof,P2,None,none,50,22,0.1,0.11012836114818983,5,0.0016086101531982422
SRS_Prof,P2,None,none,50,23,0.2,0.11012836114818983,10,0.0017044544219970703
SRS_Prof,P2,None,none,50,24,0.14,0.11012836114818983,7,0.0016942024230957031
SRS_Prof,P2,None,none,50,25,0.12,0.11012836114818983,6,0.0019006729125976562
SRS_Prof,P2,None,none,50,26,0.1,0.11012836114818983,5,0.0019545555114746094
SRS_Prof,P2,None,none,50,27,0.14,0.11012836114818983,7,0.0015468597412109375
SRS_Prof,P2,None,none,50,28,0.02,0.11012836114818983,1,0.0015552043914794922
SRS_Prof,P2,None,none,50,29,0.08,0.11012836114818983,4,0.0016319751739501953
SRS_Prof,P2,None,none,50,30,0.12,0.11012836114818983,6,0.0020935535430908203
SRS_Prof,P2,None,none,100,1,0.15,0.11012836114818983,15,0.0017189979553222656
SRS_Prof,P2,None,none,100,2,0.14,0.11012836114818983,14,0.0017571449279785156
SRS_Prof,P2,None,none,100,3,0.06,0.11012836114818983,6,0.0017096996307373047
SRS_Prof,P2,None,none,100,4,0.16,0.11012836114818983,16,0.0016434192657470703
SRS_Prof,P2,None,none,100,5,0.11,0.11012836114818983,11,0.0021309852600097656
SRS_Prof,P2,None,none,100,6,0.14,0.11012836114818983,14,0.0017833709716796875
SRS_Prof,P2,None,none,100,7,0.08,0.11012836114818983,8,0.0012388229370117188
SRS_Prof,P2,None,none,100,8,0.11,0.11012836114818983,11,0.0015857219696044922
SRS_Prof,P2,None,none,100,9,0.09,0.11012836114818983,9,0.0017135143280029297
SRS_Prof,P2,None,none,100,10,0.11,0.11012836114818983,11,0.001806020736694336
SRS_Prof,P2,None,none,100,11,0.16,0.11012836114818983,16,0.0016293525695800781
SRS_Prof,P2,None,none,100,12,0.12,0.11012836114818983,12,0.0015714168548583984
SRS_Prof,P2,None,none,100,13,0.13,0.11012836114818983,13,0.0022363662719726562
SRS_Prof,P2,None,none,100,14,0.12,0.11012836114818983,12,0.002214193344116211
SRS_Prof,P2,None,none,100,15,0.1,0.11012836114818983,10,0.001714468002319336
SRS_Prof,P2,None,none,100,16,0.12,0.11012836114818983,12,0.0016961097717285156
SRS_Prof,P2,None,none,100,17,0.09,0.11012836114818983,9,0.001432657241821289
SRS_Prof,P2,None,none,100,18,0.15,0.11012836114818983,15,0.001438140869140625
SRS_Prof,P2,None,none,100,19,0.09,0.11012836114818983,9,0.001505136489868164
SRS_Prof,P2,None,none,100,20,0.16,0.11012836114818983,16,0.0014989376068115234
SRS_Prof,P2,None,none,100,21,0.07,0.11012836114818983,7,0.0014226436614990234
SRS_Prof,P2,None,none,100,22,0.12,0.11012836114818983,12,0.0016815662384033203
SRS_Prof,P2,None,none,100,23,0.13,0.11012836114818983,13,0.0017707347869873047
SRS_Prof,P2,None,none,100,24,0.14,0.11012836114818983,14,0.001734018325805664
